Title,Type_ID,Genre_ID,Year,IMDB_Score,Netflix_Original,Main_Genre,Mapped_Genre_ID,Mapped_Type_ID
"""September 11""",movie,Drama,2002,6.8,False,Drama,35,0.0
"""Hulk""",movie,"Action, Sci-Fi",2003,5.6,False,Action,1,0.0
"""The Amazing Spider-Man""",movie,"Action, Adventure, Sci-Fi",2012,6.9,False,Action,1,0.0
"""Stomp the Yard""",movie,"Drama, Music, Romance",2007,5.4,False,Drama,35,0.0
"""The Others""",movie,"Horror, Mystery, Thriller",2001,7.6,False,Horror,50,0.0
"""Me and My Sister""",movie,"Comedy, Drama",2004,6.4,False,Comedy,23,0.0
"""An Unfinished Life""",movie,"Drama, Family, Romance",2005,7.0,False,Drama,35,0.0
"""Crank""",movie,"Action, Crime, Thriller",2006,6.9,False,Action,1,0.0
"""Zodiac""",movie,"Crime, Drama, Mystery",2007,7.7,False,Crime,29,0.0
"""The Butterfly Effect""",movie,"Drama, Sci-Fi, Thriller",2004,7.6,False,Drama,35,0.0
"""Enough""",movie,"Crime, Drama, Thriller",2002,5.8,False,Crime,29,0.0
"""A Perfect Murder""",movie,"Crime, Drama, Thriller",1998,6.6,False,Crime,29,0.0
"""Alexander""",movie,"Action, Biography, Drama",2004,5.6,False,Action,1,0.0
"""Bra Boys""",movie,"Documentary, Sport",2007,6.1,False,Documentary,34,0.0
"""The Constant Gardener""",movie,"Drama, Mystery, Romance",2005,7.3,False,Drama,35,0.0
"""Paranoid Park""",movie,"Crime, Drama, Mystery",2007,6.6,False,Crime,29,0.0
"""Death Proof""",movie,"Drama, Thriller",2007,7.0,False,Drama,35,0.0
"""Lara Croft: Tomb Raider""",movie,"Action, Adventure, Fantasy",2001,5.8,False,Action,1,0.0
"""Lara Croft: Tomb Raider - The Cradle of Life""",movie,"Action, Adventure, Fantasy",2003,5.5,False,Action,1,0.0
"""4 Months, 3 Weeks and 2 Days""",movie,Drama,2007,7.9,False,Drama,35,0.0
"""Persepolis""",movie,"Animation, Biography, Drama",2007,8.0,False,Animation,12,0.0
"""Secret Sunshine""",movie,Drama,2007,7.5,False,Drama,35,0.0
"""The Wedding Planner""",movie,"Comedy, Romance",2001,5.3,False,Comedy,23,0.0
"""Hard Target""",movie,"Action, Crime, Thriller",1993,6.2,False,Action,1,0.0
"""Mr. Deeds""",movie,"Comedy, Romance",2002,5.8,False,Comedy,23,0.0
"""The Patriot""",movie,"Action, Drama, History",2000,7.2,False,Action,1,0.0
"""A Few Days with Me""",movie,"Comedy, Drama, Romance",1988,7.0,False,Comedy,23,0.0
"""Training Day""",movie,"Crime, Drama, Thriller",2001,7.8,False,Crime,29,0.0
"""The Lake House""",movie,"Drama, Fantasy, Romance",2006,6.8,False,Drama,35,0.0
"""The Whole Nine Yards""",movie,"Comedy, Crime",2000,6.7,False,Comedy,23,0.0
"""Halloween""",movie,Horror,2007,6.0,False,Horror,50,0.0
"""Romeo Must Die""",movie,"Action, Crime, Thriller",2000,6.1,False,Action,1,0.0
"""Requiem""",movie,"Action, Crime, Horror",2001,5.0,False,Action,1,0.0
"""Rush Hour""",movie,"Action, Comedy, Crime",1998,7.0,False,Action,1,0.0
"""Sophie Scholl: The Final Days""",movie,"Biography, Crime, Drama",2005,7.6,False,Biography,16,0.0
"""The Perfect Storm""",movie,"Action, Adventure, Drama",2000,6.5,False,Action,1,0.0
"""The Storm Riders""",movie,"Action, Adventure, Fantasy",1998,6.3,False,Action,1,0.0
"""Kiss of the Dragon""",movie,"Action, Crime, Thriller",2001,6.6,False,Action,1,0.0
"""The Glass House""",movie,"Crime, Drama, Mystery",2001,5.8,False,Crime,29,0.0
"""Heartbreak Hotel""",movie,"Comedy, Drama, Music",2006,5.4,False,Comedy,23,0.0
"""Unfaithful""",movie,"Drama, Romance, Thriller",2002,6.7,False,Drama,35,0.0
"""Eastern Promises""",movie,"Crime, Drama, Thriller",2007,7.6,False,Crime,29,0.0
"""Lola""",movie,"Drama, Romance",1981,7.4,False,Drama,35,0.0
"""The Golden Compass""",movie,"Adventure, Family, Fantasy",2007,6.1,False,Adventure,8,0.0
"""The General's Daughter""",movie,"Crime, Drama, Mystery",1999,6.4,False,Crime,29,0.0
"""Mr. Magorium's Wonder Emporium""",movie,"Comedy, Family, Fantasy",2007,6.2,False,Comedy,23,0.0
"""Closer""",movie,"Drama, Romance",2004,7.2,False,Drama,35,0.0
"""Cold Mountain""",movie,"Adventure, Drama, Romance",2003,7.2,False,Adventure,8,0.0
"""Clerks""",movie,Comedy,1994,7.7,False,Comedy,23,0.0
"""Space Jam""",movie,"Adventure, Animation, Comedy",1996,6.5,False,Adventure,8,0.0
"""The Wounded Man""",movie,"Crime, Drama, Romance",1983,6.6,False,Crime,29,0.0
"""Beowulf""",movie,"Action, Adventure, Animation",2007,6.3,False,Action,1,0.0
"""In the Name of the King: A Dungeon Siege Tale""",movie,"Action, Adventure, Fantasy",2007,3.8,False,Action,1,0.0
"""Executive Decision""",movie,"Action, Adventure, Thriller",1996,6.5,False,Action,1,0.0
"""Field of Dreams""",movie,"Drama, Family, Fantasy",1989,7.5,False,Drama,35,0.0
"""Taxi""",movie,"Action, Comedy, Crime",1998,7.0,False,Action,1,0.0
"""Taxi 2""",movie,"Action, Comedy, Crime",2000,6.5,False,Action,1,0.0
"""Taxi 3""",movie,"Action, Comedy, Crime",2003,5.8,False,Action,1,0.0
"""Taxi 4""",movie,"Action, Comedy, Crime",2007,5.6,False,Action,1,0.0
"""The Boat on the Grass""",movie,Drama,1971,5.8,False,Drama,35,0.0
"""Asterix at the Olympic Games""",movie,"Adventure, Comedy, Family",2008,5.2,False,Adventure,8,0.0
"""Joint Security Area""",movie,"Action, Drama, Thriller",2000,7.7,False,Action,1,0.0
"""The Nativity Story""",movie,"Adventure, Drama, Family",2006,6.8,False,Adventure,8,0.0
"""Tie Me Up! Tie Me Down!""",movie,"Comedy, Crime, Drama",1989,7.0,False,Comedy,23,0.0
"""Nobody Knows""",movie,Drama,2004,8.0,False,Drama,35,0.0
"""Spanglish""",movie,"Comedy, Drama, Romance",2004,6.4,False,Comedy,23,0.0
"""The Aviator""",movie,"Biography, Drama",2004,7.5,False,Biography,16,0.0
"""The Specialist""",movie,"Action, Drama, Thriller",1994,5.6,False,Action,1,0.0
"""Two Weeks Notice""",movie,"Comedy, Romance",2002,6.2,False,Comedy,23,0.0
"""The Game""",movie,"Drama, Mystery, Thriller",1997,7.7,False,Drama,35,0.0
"""The Blair Witch Project""",movie,"Horror, Mystery",1999,6.5,False,Horror,50,0.0
"""Ringu""",movie,"Horror, Mystery",1998,7.2,False,Horror,50,0.0
"""The Other Side of the Bed""",movie,"Comedy, Drama, Musical",2002,6.4,False,Comedy,23,0.0
"""Indochine""",movie,"Drama, Romance, War",1992,7.0,False,Drama,35,0.0
"""15 Minutes""",movie,"Action, Crime, Drama",2001,6.1,False,Action,1,0.0
"""Addams Family Values""",movie,"Comedy, Fantasy",1993,6.8,False,Comedy,23,0.0
"""Rumor Has It...""",movie,"Comedy, Drama, Romance",2005,5.5,False,Comedy,23,0.0
"""Identity""",movie,"Mystery, Thriller",2003,7.3,False,Mystery,64,0.0
"""Hunting and Gathering""",movie,"Drama, Romance",2007,6.7,False,Drama,35,0.0
"""As Good as It Gets""",movie,"Comedy, Drama, Romance",1997,7.7,False,Comedy,23,0.0
"""The Addams Family""",movie,"Comedy, Fantasy",1991,6.9,False,Comedy,23,0.0
"""License to Wed""",movie,"Comedy, Romance",2007,5.3,False,Comedy,23,0.0
"""Hairspray""",movie,"Comedy, Drama, Musical",2007,6.7,False,Comedy,23,0.0
"""One on Top of the Other""",movie,"Horror, Mystery, Thriller",1969,6.6,False,Horror,50,0.0
"""The Man Between""",movie,"Crime, Drama, Film-Noir",1953,7.0,False,Crime,29,0.0
"""1408""",movie,"Fantasy, Horror, Mystery",2007,6.8,False,Fantasy,40,0.0
"""Experiment in Evil""",movie,"Drama, Horror, Sci-Fi",1959,6.5,False,Drama,35,0.0
"""Ace Ventura: Pet Detective""",movie,Comedy,1994,6.9,False,Comedy,23,0.0
"""Frankenstein 90""",movie,"Comedy, Drama, Horror",1984,4.5,False,Comedy,23,0.0
"""Alvin and the Chipmunks Meet Frankenstein""",movie,"Animation, Comedy, Family",1999,6.0,False,Animation,12,0.0
"""Gangs of New York""",movie,"Crime, Drama",2002,7.5,False,Crime,29,0.0
"""The Horror of Frankenstein""",movie,"Comedy, Horror, Sci-Fi",1970,5.8,False,Comedy,23,0.0
"""Battle Royale""",movie,"Adventure, Drama, Thriller",2000,7.5,False,Adventure,8,0.0
"""The Sensuous Assassin""",movie,"Mystery, Thriller",1970,5.6,False,Mystery,64,0.0
"""The Hero""",movie,"Drama, Sport",1970,5.2,False,Drama,35,0.0
"""The Things of Life""",movie,"Drama, Romance",1970,7.4,False,Drama,35,0.0
"""Cesar & Rosalie""",movie,"Drama, Romance",1972,7.3,False,Drama,35,0.0
"""Max and the Junkmen""",movie,"Crime, Drama, Romance",1971,7.3,False,Crime,29,0.0
"""Mr. Brooks""",movie,"Crime, Drama, Mystery",2007,7.3,False,Crime,29,0.0
"""That Most Important Thing: Love""",movie,"Drama, Romance",1975,7.0,False,Drama,35,0.0
"""88 Minutes""",movie,"Crime, Drama, Mystery",2007,5.9,False,Crime,29,0.0
"""Under Siege 2: Dark Territory""",movie,"Action, Adventure, Thriller",1995,5.6,False,Action,1,0.0
"""U-571""",movie,"Action, War",2000,6.6,False,Action,1,0.0
"""Bagdad Cafe""",movie,"Comedy, Drama",1987,7.4,False,Comedy,23,0.0
"""After the Wedding""",movie,Drama,2006,7.7,False,Drama,35,0.0
"""Girl, Interrupted""",movie,"Biography, Drama",1999,7.3,False,Biography,16,0.0
"""I Now Pronounce You Chuck & Larry""",movie,"Comedy, Romance",2007,5.9,False,Comedy,23,0.0
"""I Know What You Did Last Summer""",movie,"Horror, Mystery",1997,5.8,False,Horror,50,0.0
"""Girl with a Pearl Earring""",movie,"Biography, Drama, Romance",2003,6.9,False,Biography,16,0.0
"""Flags of Our Fathers""",movie,"Action, Adventure, Drama",2006,7.1,False,Action,1,0.0
"""Objective 500 Million""",movie,"Crime, Drama, Thriller",1966,6.1,False,Crime,29,0.0
"""Dark Blue Almost Black""",movie,"Comedy, Drama, Romance",2006,7.1,False,Comedy,23,0.0
"""Brothers""",movie,"Drama, War",2004,7.5,False,Drama,35,0.0
"""Corpse Bride""",movie,"Animation, Comedy, Drama",2005,7.4,False,Animation,12,0.0
"""Ménage""",movie,"Comedy, Crime, Drama",1986,6.9,False,Comedy,23,0.0
"""What Women Want""",movie,"Comedy, Fantasy, Romance",2000,6.5,False,Comedy,23,0.0
"""Beetlejuice""",movie,"Comedy, Fantasy",1988,7.5,False,Comedy,23,0.0
"""My Girl""",movie,"Comedy, Drama, Family",1991,6.9,False,Comedy,23,0.0
"""Law of Desire""",movie,"Comedy, Drama, Thriller",1987,7.1,False,Comedy,23,0.0
"""The Down-in-the-Hole Gang""",movie,"Adventure, Comedy, Fantasy",1974,6.2,False,Adventure,8,0.0
"""The Transporter""",movie,"Action, Crime, Thriller",2002,6.8,False,Action,1,0.0
"""Blow""",movie,"Biography, Crime, Drama",2001,7.5,False,Biography,16,0.0
"""Vengeance of the Three Musketeers""",movie,"Adventure, Romance",1961,6.5,False,Adventure,8,0.0
"""Tell Her That I Love Her""",movie,"Drama, Mystery, Romance",1977,6.6,False,Drama,35,0.0
"""Life Upside Down""",movie,Drama,1964,7.3,False,Drama,35,0.0
"""Bluebeard""",movie,"Biography, Crime, Drama",1963,6.4,False,Biography,16,0.0
"""Women on the Verge of a Nervous Breakdown""",movie,"Comedy, Drama",1988,7.5,False,Comedy,23,0.0
"""I Married a Shadow""",movie,"Drama, Romance, Thriller",1983,6.4,False,Drama,35,0.0
"""Scream""",movie,"Horror, Mystery",1996,7.4,False,Horror,50,0.0
"""Scream 2""",movie,"Horror, Mystery",1997,6.3,False,Horror,50,0.0
"""Scream 3""",movie,"Horror, Mystery",2000,5.7,False,Horror,50,0.0
"""Scary Movie""",movie,Comedy,2000,6.3,False,Comedy,23,0.0
"""Scary Movie 2""",movie,"Comedy, Horror",2001,5.4,False,Comedy,23,0.0
"""Chalte Chalte""",movie,"Drama, Romance",2003,6.5,False,Drama,35,0.0
"""Kal Ho Naa Ho""",movie,"Comedy, Drama, Musical",2003,7.9,False,Comedy,23,0.0
"""Scary Movie 3""",movie,Comedy,2003,5.6,False,Comedy,23,0.0
"""Scary Movie V""",movie,"Comedy, Horror",2013,3.5,False,Comedy,23,0.0
"""The Other One's Mug""",movie,Comedy,1979,6.0,False,Comedy,23,0.0
"""La garce""",movie,"Crime, Drama, Thriller",1984,5.3,False,Crime,29,0.0
"""The Flower of My Secret""",movie,"Comedy, Drama",1995,7.0,False,Comedy,23,0.0
"""Charlie's Angels""",movie,"Action, Adventure, Comedy",2000,5.6,False,Action,1,0.0
"""Atonement""",movie,"Drama, Mystery, Romance",2007,7.8,False,Drama,35,0.0
"""Pride & Prejudice""",movie,"Drama, Romance",2005,7.8,False,Drama,35,0.0
"""The Kingdom""",movie,"Action, Drama, Thriller",2007,7.0,False,Action,1,0.0
"""The Lady Banker""",movie,"Comedy, Drama",1980,6.2,False,Comedy,23,0.0
"""Monster-in-Law""",movie,"Comedy, Romance",2005,5.6,False,Comedy,23,0.0
"""The Brave One""",movie,"Crime, Drama, Thriller",2007,6.7,False,Crime,29,0.0
"""Les Misérables""",movie,"Crime, Drama, Romance",1998,7.4,False,Crime,29,0.0
"""Asoka""",movie,"Action, Biography, Drama",2001,6.4,False,Action,1,0.0
"""Legends of the Fall""",movie,"Drama, Romance, War",1994,7.5,False,Drama,35,0.0
"""Indecent Proposal""",movie,"Drama, Romance",1993,6.0,False,Drama,35,0.0
"""Diva""",movie,"Crime, Music, Thriller",1981,7.1,False,Crime,29,0.0
"""The Spirit of the Beehive""",movie,"Drama, Fantasy",1973,7.8,False,Drama,35,0.0
"""30 Days of Night""",movie,"Horror, Thriller",2007,6.6,False,Horror,50,0.0
"""My Best Friend""",movie,Comedy,2006,6.6,False,Comedy,23,0.0
"""Conversations with My Gardener""",movie,"Comedy, Drama",2007,7.1,False,Comedy,23,0.0
"""Panic Room""",movie,"Crime, Drama, Thriller",2002,6.8,False,Crime,29,0.0
"""Lady Vengeance""",movie,"Crime, Drama, Thriller",2005,7.5,False,Crime,29,0.0
"""A Tale of Two Sisters""",movie,"Drama, Horror, Mystery",2003,7.1,False,Drama,35,0.0
"""The Machinist""",movie,"Drama, Thriller",2004,7.6,False,Drama,35,0.0
"""Sex and the City""",movie,"Comedy, Drama, Romance",2008,5.7,False,Comedy,23,0.0
"""Je t'aime moi non plus""",movie,Drama,1976,5.9,False,Drama,35,0.0
"""Sense and Sensibility""",movie,"Drama, Romance",1995,7.7,False,Drama,35,0.0
"""Lust, Caution""",movie,"Drama, History, Romance",2007,7.5,False,Drama,35,0.0
"""Hot Fuzz""",movie,"Action, Comedy, Mystery",2007,7.8,False,Action,1,0.0
"""Best Seller""",movie,"Action, Crime, Drama",1987,6.4,False,Action,1,0.0
"""Ödipussi""",movie,"Comedy, Romance",1988,7.4,False,Comedy,23,0.0
"""Sympathy for Mr. Vengeance""",movie,"Crime, Drama, Thriller",2002,7.5,False,Crime,29,0.0
"""Attention, Papa Arrives!""",movie,"Comedy, Family",1991,7.9,False,Comedy,23,0.0
"""Du bist nicht allein""",movie,"Comedy, Drama, Romance",2007,6.4,False,Comedy,23,0.0
"""Gone Baby Gone""",movie,"Crime, Drama, Mystery",2007,7.6,False,Crime,29,0.0
"""Runaway Bride""",movie,"Comedy, Romance",1999,5.6,False,Comedy,23,0.0
"""Layer Cake""",movie,"Crime, Drama, Thriller",2004,7.3,False,Crime,29,0.0
"""Farewell, Friend""",movie,"Action, Crime, Drama",1968,6.7,False,Action,1,0.0
"""The Invasion""",movie,"Sci-Fi, Thriller",2007,5.9,False,Sci-Fi,82,0.0
"""Confessions of a Dangerous Mind""",movie,"Biography, Comedy, Crime",2002,7.0,False,Biography,16,0.0
"""The Curious Case of Benjamin Button""",movie,"Drama, Fantasy, Romance",2008,7.8,False,Drama,35,0.0
"""Howl's Moving Castle""",movie,"Adventure, Animation, Family",2004,8.2,False,Adventure,8,0.0
"""Une femme à sa fenêtre""",movie,Drama,1976,6.1,False,Drama,35,0.0
"""The International""",movie,"Action, Crime, Drama",2009,6.5,False,Action,1,0.0
"""Gothika""",movie,"Horror, Mystery, Thriller",2003,5.8,False,Horror,50,0.0
"""Five Times Two""",movie,"Drama, Romance",2004,6.6,False,Drama,35,0.0
"""American Gangster""",movie,"Biography, Crime, Drama",2007,7.8,False,Biography,16,0.0
"""Forbidden Games""",movie,"Drama, War",1952,8.0,False,Drama,35,0.0
"""Carry on Screaming!""",movie,"Comedy, Horror",1966,6.7,False,Comedy,23,0.0
"""Sky Captain and the World of Tomorrow""",movie,"Action, Adventure, Mystery",2004,6.1,False,Action,1,0.0
"""Rush Hour 3""",movie,"Action, Comedy, Crime",2007,6.2,False,Action,1,0.0
"""Rush Hour 2""",movie,"Action, Comedy, Crime",2001,6.7,False,Action,1,0.0
"""3:10 to Yuma""",movie,"Action, Crime, Drama",2007,7.6,False,Action,1,0.0
"""Pumping Iron""",movie,"Documentary, Sport",1977,7.3,False,Documentary,34,0.0
"""The Boss of It All""",movie,Comedy,2006,6.6,False,Comedy,23,0.0
"""Ardor""",movie,"Drama, Romance",2002,5.6,False,Drama,35,0.0
"""The Polar Express""",movie,"Adventure, Animation, Comedy",2004,6.6,False,Adventure,8,0.0
"""The Band's Visit""",movie,"Comedy, Drama, Music",2007,7.5,False,Comedy,23,0.0
"""Chaos""",movie,"Action, Crime, Drama",2005,6.4,False,Action,1,0.0
"""Nobody Is Perfect""",movie,"Comedy, Drama",2006,5.8,False,Comedy,23,0.0
"""Idiot Love""",movie,Comedy,2004,5.2,False,Comedy,23,0.0
"""I'm a Cyborg, But That's OK""",movie,"Comedy, Drama, Romance",2006,6.9,False,Comedy,23,0.0
"""Battlefield Earth""",movie,"Action, Adventure, Sci-Fi",2000,2.5,False,Action,1,0.0
"""The Fugitive""",movie,"Action, Crime, Drama",1993,7.8,False,Action,1,0.0
"""Le Samouraï""",movie,"Crime, Drama, Thriller",1967,8.0,False,Crime,29,0.0
"""Finder's Fee""",movie,"Drama, Thriller",2001,6.2,False,Drama,35,0.0
"""The Phantom of Liberty""",movie,Comedy,1974,7.8,False,Comedy,23,0.0
"""Traitement de choc""",movie,"Crime, Drama, Horror",1973,6.1,False,Crime,29,0.0
"""Six-Pack""",movie,Thriller,2000,5.4,False,Thriller,103,0.0
"""The Blue Lagoon""",movie,"Adventure, Drama, Romance",1980,5.8,False,Adventure,8,0.0
"""Control""",movie,"Biography, Drama, Music",2007,7.6,False,Biography,16,0.0
"""I Know Who Killed Me""",movie,"Horror, Mystery, Thriller",2007,3.6,False,Horror,50,0.0
"""The Mist""",movie,"Horror, Sci-Fi, Thriller",2007,7.1,False,Horror,50,0.0
"""In the Realm of the Senses""",movie,"Drama, Romance",1976,6.6,False,Drama,35,0.0
"""The Secret""",movie,"Drama, Mystery, Thriller",1974,6.7,False,Drama,35,0.0
"""The Pledge""",movie,"Crime, Drama, Mystery",2001,6.7,False,Crime,29,0.0
"""Only Human""",movie,"Comedy, Romance",2004,6.8,False,Comedy,23,0.0
"""Fanny and Alexander""",movie,Drama,1982,8.1,False,Drama,35,0.0
"""Along Came Polly""",movie,"Comedy, Romance",2004,6.0,False,Comedy,23,0.0
"""The Umbrellas of Cherbourg""",movie,"Drama, Musical, Romance",1964,7.8,False,Drama,35,0.0
"""The Family Man""",movie,"Comedy, Drama, Fantasy",2000,6.8,False,Comedy,23,0.0
"""Miffo""",movie,"Comedy, Drama, Romance",2003,5.8,False,Comedy,23,0.0
"""Elling""",movie,"Comedy, Drama",2001,7.5,False,Comedy,23,0.0
"""P.S. I Love You""",movie,"Comedy, Drama, Romance",2007,7.0,False,Comedy,23,0.0
"""Empties""",movie,"Comedy, Drama",2007,7.2,False,Comedy,23,0.0
"""Bram Stoker's Dracula""",movie,"Fantasy, Horror, Romance",1992,7.4,False,Fantasy,40,0.0
"""Fracture""",movie,"Crime, Drama, Thriller",2007,7.2,False,Crime,29,0.0
"""The Burned Barns""",movie,"Crime, Drama, Mystery",1973,6.6,False,Crime,29,0.0
"""Blue Thunder""",movie,"Action, Crime, Drama",1983,6.4,False,Action,1,0.0
"""Who Finds a Friend Finds a Treasure""",movie,"Action, Adventure, Comedy",1981,7.1,False,Action,1,0.0
"""Three Kings""",movie,"Action, Adventure, Comedy",1999,7.1,False,Action,1,0.0
"""Practical Magic""",movie,"Comedy, Drama, Fantasy",1998,6.3,False,Comedy,23,0.0
"""Freddy vs. Jason""",movie,"Action, Horror",2003,5.7,False,Action,1,0.0
"""I Am Legend""",movie,"Drama, Horror, Sci-Fi",2007,7.2,False,Drama,35,0.0
"""The Dukes of Hazzard""",movie,Comedy,2005,5.1,False,Comedy,23,0.0
"""First Knight""",movie,"Action, Adventure, Drama",1995,6.0,False,Action,1,0.0
"""Life""",movie,"Comedy, Crime, Drama",1999,6.8,False,Comedy,23,0.0
"""The Orphanage""",movie,"Drama, Horror, Mystery",2007,7.4,False,Drama,35,0.0
"""Schtonk""",movie,"Comedy, Crime",1992,7.1,False,Comedy,23,0.0
"""To Take a Wife""",movie,Drama,2004,7.1,False,Drama,35,0.0
"""The Rookie""",movie,"Action, Crime, Drama",1990,5.9,False,Action,1,0.0
"""Zathura: A Space Adventure""",movie,"Action, Adventure, Comedy",2005,6.3,False,Action,1,0.0
"""Failure to Launch""",movie,"Comedy, Romance",2006,5.7,False,Comedy,23,0.0
"""Watch Out, We're Mad""",movie,"Action, Comedy",1974,7.3,False,Action,1,0.0
"""Outbreak""",movie,"Action, Drama, Thriller",1995,6.6,False,Action,1,0.0
"""Something's Gotta Give""",movie,"Comedy, Drama, Romance",2003,6.7,False,Comedy,23,0.0
"""The White Massai""",movie,"Drama, Romance",2005,6.4,False,Drama,35,0.0
"""Wild Chicks""",movie,"Adventure, Family",2005,5.9,False,Adventure,8,0.0
"""Van Helsing""",movie,"Action, Adventure, Fantasy",2004,6.1,False,Action,1,0.0
"""Perfect Stranger""",movie,"Crime, Mystery, Thriller",2007,5.7,False,Crime,29,0.0
"""The Punisher""",movie,"Action, Crime, Drama",2004,6.4,False,Action,1,0.0
"""Matchstick Men""",movie,"Comedy, Crime, Drama",2003,7.3,False,Comedy,23,0.0
"""Maid in Manhattan""",movie,"Comedy, Drama, Romance",2002,5.4,False,Comedy,23,0.0
"""Juno""",movie,"Comedy, Drama",2007,7.4,False,Comedy,23,0.0
"""There Will Be Blood""",movie,Drama,2007,8.2,False,Drama,35,0.0
"""Elite Squad""",movie,"Action, Crime, Drama",2007,8.0,False,Action,1,0.0
"""The Bucket List""",movie,"Adventure, Comedy, Drama",2007,7.4,False,Adventure,8,0.0
"""Sahara""",movie,"Action, Adventure, Comedy",2005,6.1,False,Action,1,0.0
"""Chicken Run""",movie,"Adventure, Animation, Comedy",2000,7.1,False,Adventure,8,0.0
"""Brothers""",movie,"Drama, Thriller, War",2009,7.1,False,Drama,35,0.0
"""xXx""",movie,"Action, Adventure, Drama",2002,5.8,False,Action,1,0.0
"""Vantage Point""",movie,"Action, Drama, Thriller",2008,6.6,False,Action,1,0.0
"""Open Season""",movie,"Adventure, Animation, Comedy",2006,6.1,False,Adventure,8,0.0
"""Knockaround Guys""",movie,"Crime, Drama, Thriller",2001,6.1,False,Crime,29,0.0
"""Like Stars on Earth""",movie,"Drama, Family",2007,8.3,False,Drama,35,0.0
"""Water""",movie,Drama,2005,7.7,False,Drama,35,0.0
"""Over the Hedge""",movie,"Adventure, Animation, Comedy",2006,6.7,False,Adventure,8,0.0
"""Fearless""",movie,"Action, Biography, Drama",2006,7.6,False,Action,1,0.0
"""Fun with Dick and Jane""",movie,"Comedy, Crime",2005,6.2,False,Comedy,23,0.0
