User_ID,Subscription_ID,Country_code,Age,Gender,Device_ID,Device_Type,Subscription_Type,Country
2034,1,ca,30,Male,3,Laptop,Standard,Canada
2035,2,us,51,Female,4,Smart TV,Premium,United States
2036,0,us,48,Female,1,Smartphone,Basic,United States
2037,2,ca,41,Female,4,Smart TV,Premium,Canada
2038,1,gb,37,Female,1,Smartphone,Standard,United Kingdom
2039,0,au,43,Male,3,Laptop,Basic,Australia
2040,1,de,51,Male,3,Laptop,Standard,Germany
2041,2,fr,34,Female,1,Smartphone,Premium,France
2042,0,br,35,Female,1,Smartphone,Basic,Brazil
2043,1,mx,45,Female,4,Smart TV,Standard,Mexico
2044,2,es,31,Male,4,Smart TV,Premium,Spain
2045,0,it,50,Female,3,Laptop,Basic,Italy
2046,2,es,41,Male,1,Smartphone,Premium,Spain
2047,0,es,42,Female,3,Laptop,Basic,Spain
2048,1,us,41,Male,2,Tablet,Standard,United States
2049,1,ca,34,Male,2,Tablet,Standard,Canada
2050,0,us,35,Female,1,Smartphone,Basic,United States
2051,2,us,48,Male,1,Smartphone,Premium,United States
2052,0,ca,39,Female,4,Smart TV,Basic,Canada
2053,1,gb,37,Female,3,Laptop,Standard,United Kingdom
2054,2,au,31,Male,2,Tablet,Premium,Australia
2055,0,de,29,Female,3,Laptop,Basic,Germany
2056,2,fr,36,Male,2,Tablet,Premium,France
2057,0,br,32,Male,1,Smartphone,Basic,Brazil
2058,1,mx,31,Female,1,Smartphone,Standard,Mexico
2059,1,es,31,Male,3,Laptop,Standard,Spain
2060,0,it,29,Male,4,Smart TV,Basic,Italy
2061,2,es,48,Male,4,Smart TV,Premium,Spain
2062,0,es,46,Male,2,Tablet,Basic,Spain
2063,1,us,35,Female,1,Smartphone,Standard,United States
2064,2,ca,37,Female,2,Tablet,Premium,Canada
2065,0,us,45,Female,2,Tablet,Basic,United States
2066,2,us,48,Female,3,Laptop,Premium,United States
2067,0,ca,44,Female,3,Laptop,Basic,Canada
2068,1,gb,47,Female,3,Laptop,Standard,United Kingdom
2069,1,au,35,Male,4,Smart TV,Standard,Australia
2070,0,de,35,Female,1,Smartphone,Basic,Germany
2071,2,fr,35,Male,1,Smartphone,Premium,France
2072,0,br,49,Female,3,Laptop,Basic,Brazil
2073,1,mx,50,Female,2,Tablet,Standard,Mexico
2074,2,es,44,Male,1,Smartphone,Premium,Spain
2075,0,it,47,Female,2,Tablet,Basic,Italy
2076,2,es,46,Female,3,Laptop,Premium,Spain
2077,0,es,39,Female,3,Laptop,Basic,Spain
2078,1,us,34,Male,3,Laptop,Standard,United States
2079,1,ca,31,Female,4,Smart TV,Standard,Canada
2080,0,us,46,Female,3,Laptop,Basic,United States
2081,2,us,30,Male,4,Smart TV,Premium,United States
2082,0,ca,29,Male,2,Tablet,Basic,Canada
2083,1,gb,42,Male,2,Tablet,Standard,United Kingdom
2084,2,au,27,Female,1,Smartphone,Premium,Australia
2085,0,de,33,Male,3,Laptop,Basic,Germany
2086,2,fr,45,Female,4,Smart TV,Premium,France
2087,0,br,50,Male,2,Tablet,Basic,Brazil
2088,1,mx,42,Female,2,Tablet,Standard,Mexico
2089,1,es,29,Male,2,Tablet,Standard,Spain
2090,0,it,31,Female,2,Tablet,Basic,Italy
2091,2,es,42,Female,1,Smartphone,Premium,Spain
2092,0,es,44,Female,3,Laptop,Basic,Spain
2093,1,us,34,Male,4,Smart TV,Standard,United States
2094,2,ca,40,Female,4,Smart TV,Premium,Canada
2095,0,us,38,Male,4,Smart TV,Basic,United States
2096,0,us,42,Female,2,Tablet,Basic,United States
2097,0,ca,47,Male,2,Tablet,Basic,Canada
2098,1,gb,29,Female,2,Tablet,Standard,United Kingdom
2099,2,au,29,Male,3,Laptop,Premium,Australia
2100,0,de,44,Female,4,Smart TV,Basic,Germany
2101,0,fr,31,Male,2,Tablet,Basic,France
2102,2,br,48,Female,1,Smartphone,Premium,Brazil
2103,1,mx,32,Female,3,Laptop,Standard,Mexico
2104,1,es,28,Female,2,Tablet,Standard,Spain
2105,0,it,36,Female,1,Smartphone,Basic,Italy
2106,2,es,28,Female,1,Smartphone,Premium,Spain
2107,1,es,32,Female,4,Smart TV,Standard,Spain
2108,0,us,50,Female,1,Smartphone,Basic,United States
2109,1,ca,44,Male,2,Tablet,Standard,Canada
2110,2,us,44,Female,1,Smartphone,Premium,United States
2111,0,us,47,Male,3,Laptop,Basic,United States
2112,2,ca,39,Female,4,Smart TV,Premium,Canada
2113,1,gb,44,Female,2,Tablet,Standard,United Kingdom
2114,0,au,46,Female,2,Tablet,Basic,Australia
2115,1,de,31,Female,3,Laptop,Standard,Germany
2116,2,fr,33,Female,2,Tablet,Premium,France
2117,0,br,27,Male,3,Laptop,Basic,Brazil
2118,1,mx,34,Male,4,Smart TV,Standard,Mexico
2119,2,es,48,Male,3,Laptop,Premium,Spain
2120,0,it,39,Female,4,Smart TV,Basic,Italy
2121,2,es,39,Male,3,Laptop,Premium,Spain
2122,0,es,48,Female,4,Smart TV,Basic,Spain
2123,1,us,37,Female,2,Tablet,Standard,United States
2124,1,ca,40,Male,3,Laptop,Standard,Canada
2125,0,us,41,Female,1,Smartphone,Basic,United States
2126,2,us,35,Female,1,Smartphone,Premium,United States
2127,0,ca,46,Male,1,Smartphone,Basic,Canada
2128,1,gb,28,Female,2,Tablet,Standard,United Kingdom
2129,2,au,29,Female,3,Laptop,Premium,Australia
2130,0,de,46,Female,2,Tablet,Basic,Germany
2131,2,fr,35,Male,3,Laptop,Premium,France
2132,0,br,27,Male,4,Smart TV,Basic,Brazil
2133,1,mx,38,Male,3,Laptop,Standard,Mexico
2134,1,es,43,Male,4,Smart TV,Standard,Spain
2135,0,it,31,Female,1,Smartphone,Basic,Italy
2136,2,es,29,Female,2,Tablet,Premium,Spain
2137,0,es,34,Female,2,Tablet,Basic,Spain
2138,1,us,39,Male,1,Smartphone,Standard,United States
2139,2,ca,34,Female,1,Smartphone,Premium,Canada
2140,0,us,51,Male,2,Tablet,Basic,United States
2141,2,us,47,Female,2,Tablet,Premium,United States
2142,0,ca,46,Male,1,Smartphone,Basic,Canada
2143,1,gb,46,Female,1,Smartphone,Standard,United Kingdom
2144,1,au,47,Female,1,Smartphone,Standard,Australia
2145,0,de,40,Female,4,Smart TV,Basic,Germany
2146,2,fr,41,Female,2,Tablet,Premium,France
2147,0,br,30,Female,1,Smartphone,Basic,Brazil
2148,1,mx,31,Female,2,Tablet,Standard,Mexico
2149,2,es,42,Male,4,Smart TV,Premium,Spain
2150,0,it,46,Female,2,Tablet,Basic,Italy
2151,2,es,34,Female,4,Smart TV,Premium,Spain
2152,0,es,42,Male,3,Laptop,Basic,Spain
2153,1,us,45,Male,2,Tablet,Standard,United States
2154,1,ca,30,Male,4,Smart TV,Standard,Canada
2155,0,us,44,Male,1,Smartphone,Basic,United States
2156,2,us,37,Male,4,Smart TV,Premium,United States
2157,0,ca,43,Male,4,Smart TV,Basic,Canada
2158,1,gb,46,Male,1,Smartphone,Standard,United Kingdom
2159,2,au,40,Female,2,Tablet,Premium,Australia
2160,0,de,45,Female,1,Smartphone,Basic,Germany
2161,2,fr,48,Female,1,Smartphone,Premium,France
2162,0,br,43,Female,2,Tablet,Basic,Brazil
2163,1,mx,48,Male,4,Smart TV,Standard,Mexico
2164,1,es,32,Female,1,Smartphone,Standard,Spain
2165,0,it,38,Male,3,Laptop,Basic,Italy
2166,2,es,50,Male,1,Smartphone,Premium,Spain
2167,0,es,33,Female,3,Laptop,Basic,Spain
2168,1,us,27,Male,4,Smart TV,Standard,United States
2169,2,ca,47,Male,2,Tablet,Premium,Canada
2170,0,us,35,Female,4,Smart TV,Basic,United States
2171,0,us,41,Male,2,Tablet,Basic,United States
2172,0,ca,39,Female,4,Smart TV,Basic,Canada
2173,1,gb,46,Female,1,Smartphone,Standard,United Kingdom
2174,2,au,33,Female,1,Smartphone,Premium,Australia
2175,0,de,30,Male,3,Laptop,Basic,Germany
2176,0,fr,46,Male,2,Tablet,Basic,France
2177,2,br,42,Female,2,Tablet,Premium,Brazil
2178,1,mx,28,Female,2,Tablet,Standard,Mexico
2179,1,es,40,Male,4,Smart TV,Standard,Spain
2180,0,it,31,Female,4,Smart TV,Basic,Italy
2181,2,es,27,Male,3,Laptop,Premium,Spain
2182,1,es,45,Female,2,Tablet,Standard,Spain
2183,0,us,49,Female,4,Smart TV,Basic,United States
2184,1,ca,28,Male,2,Tablet,Standard,Canada
2185,2,us,33,Male,4,Smart TV,Premium,United States
2186,0,us,38,Male,4,Smart TV,Basic,United States
2187,2,ca,44,Male,2,Tablet,Premium,Canada
2188,1,gb,34,Female,3,Laptop,Standard,United Kingdom
2189,0,au,35,Male,3,Laptop,Basic,Australia
2190,1,de,47,Male,2,Tablet,Standard,Germany
2191,2,fr,30,Male,1,Smartphone,Premium,France
2192,0,br,50,Female,4,Smart TV,Basic,Brazil
2193,1,mx,32,Male,3,Laptop,Standard,Mexico
2194,2,es,36,Female,4,Smart TV,Premium,Spain
2195,0,it,40,Female,4,Smart TV,Basic,Italy
2196,2,es,39,Male,1,Smartphone,Premium,Spain
2197,0,es,28,Male,1,Smartphone,Basic,Spain
2198,1,us,29,Female,4,Smart TV,Standard,United States
2199,1,ca,49,Male,2,Tablet,Standard,Canada
2200,0,us,40,Male,3,Laptop,Basic,United States
2201,2,us,29,Male,3,Laptop,Premium,United States
2202,0,ca,35,Female,2,Tablet,Basic,Canada
2203,1,gb,44,Male,1,Smartphone,Standard,United Kingdom
2204,2,au,39,Male,4,Smart TV,Premium,Australia
2205,0,de,27,Male,4,Smart TV,Basic,Germany
2206,2,fr,31,Male,4,Smart TV,Premium,France
2207,0,br,39,Female,3,Laptop,Basic,Brazil
2208,1,mx,44,Male,3,Laptop,Standard,Mexico
2209,1,es,48,Female,2,Tablet,Standard,Spain
2210,0,it,27,Male,1,Smartphone,Basic,Italy
2211,2,es,27,Male,3,Laptop,Premium,Spain
2212,0,es,41,Male,4,Smart TV,Basic,Spain
2213,1,us,44,Female,2,Tablet,Standard,United States
2214,2,ca,29,Female,2,Tablet,Premium,Canada
2215,0,us,42,Female,1,Smartphone,Basic,United States
2216,2,us,45,Female,4,Smart TV,Premium,United States
2217,0,ca,39,Female,2,Tablet,Basic,Canada
2218,1,gb,41,Female,2,Tablet,Standard,United Kingdom
2219,1,au,41,Female,3,Laptop,Standard,Australia
2220,0,de,41,Male,1,Smartphone,Basic,Germany
2221,2,fr,47,Female,4,Smart TV,Premium,France
2222,0,br,49,Female,1,Smartphone,Basic,Brazil
2223,1,mx,29,Male,3,Laptop,Standard,Mexico
2224,2,es,33,Male,2,Tablet,Premium,Spain
2225,0,it,45,Female,4,Smart TV,Basic,Italy
2226,2,es,41,Female,3,Laptop,Premium,Spain
2227,0,es,31,Male,3,Laptop,Basic,Spain
2228,1,us,51,Male,2,Tablet,Standard,United States
2229,1,ca,43,Female,1,Smartphone,Standard,Canada
2230,0,us,33,Female,3,Laptop,Basic,United States
2231,2,us,47,Female,1,Smartphone,Premium,United States
2232,0,ca,40,Female,3,Laptop,Basic,Canada
2233,1,gb,34,Female,1,Smartphone,Standard,United Kingdom
2234,2,au,40,Male,2,Tablet,Premium,Australia
2235,0,de,38,Male,3,Laptop,Basic,Germany
2236,2,fr,47,Male,4,Smart TV,Premium,France
2237,0,br,29,Male,4,Smart TV,Basic,Brazil
2238,1,mx,49,Female,1,Smartphone,Standard,Mexico
2239,1,es,40,Male,4,Smart TV,Standard,Spain
2240,0,it,51,Female,3,Laptop,Basic,Italy
2241,2,es,51,Female,2,Tablet,Premium,Spain
2242,0,es,50,Female,4,Smart TV,Basic,Spain
2243,1,us,47,Female,3,Laptop,Standard,United States
2244,2,ca,40,Male,4,Smart TV,Premium,Canada
2245,0,us,35,Female,4,Smart TV,Basic,United States
2246,0,us,37,Female,4,Smart TV,Basic,United States
2247,0,ca,30,Male,2,Tablet,Basic,Canada
2248,1,gb,47,Female,2,Tablet,Standard,United Kingdom
2249,2,au,35,Male,1,Smartphone,Premium,Australia
2250,0,de,33,Male,2,Tablet,Basic,Germany
2251,0,fr,51,Female,3,Laptop,Basic,France
2252,2,br,31,Female,2,Tablet,Premium,Brazil
2253,1,mx,48,Female,3,Laptop,Standard,Mexico
2254,1,es,40,Male,3,Laptop,Standard,Spain
2255,0,it,41,Female,3,Laptop,Basic,Italy
2256,2,es,41,Male,3,Laptop,Premium,Spain
2257,1,es,28,Female,3,Laptop,Standard,Spain
2258,0,us,45,Female,3,Laptop,Basic,United States
2259,1,ca,32,Female,3,Laptop,Standard,Canada
2260,2,us,31,Male,2,Tablet,Premium,United States
2261,0,us,40,Female,2,Tablet,Basic,United States
2262,2,ca,40,Female,1,Smartphone,Premium,Canada
2263,1,gb,50,Male,2,Tablet,Standard,United Kingdom
2264,0,au,41,Male,1,Smartphone,Basic,Australia
2265,1,de,43,Male,2,Tablet,Standard,Germany
2266,2,fr,43,Male,2,Tablet,Premium,France
2267,0,br,36,Female,1,Smartphone,Basic,Brazil
2268,1,mx,48,Male,4,Smart TV,Standard,Mexico
2269,2,es,33,Female,1,Smartphone,Premium,Spain
2270,0,it,30,Female,4,Smart TV,Basic,Italy
2271,2,es,37,Female,3,Laptop,Premium,Spain
2272,0,es,49,Male,4,Smart TV,Basic,Spain
2273,1,us,47,Female,1,Smartphone,Standard,United States
2274,1,ca,45,Female,2,Tablet,Standard,Canada
2275,0,us,50,Male,4,Smart TV,Basic,United States
2276,2,us,36,Male,1,Smartphone,Premium,United States
2277,0,ca,37,Male,4,Smart TV,Basic,Canada
2278,1,gb,38,Female,2,Tablet,Standard,United Kingdom
2279,2,au,40,Male,4,Smart TV,Premium,Australia
2280,0,de,38,Female,4,Smart TV,Basic,Germany
2281,2,fr,46,Female,2,Tablet,Premium,France
2282,0,br,40,Female,1,Smartphone,Basic,Brazil
2283,1,mx,34,Male,4,Smart TV,Standard,Mexico
2284,1,es,39,Female,1,Smartphone,Standard,Spain
2285,0,it,47,Male,1,Smartphone,Basic,Italy
2286,2,es,41,Male,3,Laptop,Premium,Spain
2287,0,es,47,Female,2,Tablet,Basic,Spain
2288,1,us,50,Male,1,Smartphone,Standard,United States
2289,2,ca,31,Male,2,Tablet,Premium,Canada
2290,0,us,41,Male,1,Smartphone,Basic,United States
2291,2,us,31,Female,3,Laptop,Premium,United States
2292,0,ca,41,Female,4,Smart TV,Basic,Canada
2293,1,gb,28,Male,2,Tablet,Standard,United Kingdom
2294,1,au,40,Female,1,Smartphone,Standard,Australia
2295,0,de,34,Female,4,Smart TV,Basic,Germany
2296,2,fr,37,Male,1,Smartphone,Premium,France
2297,0,br,30,Female,3,Laptop,Basic,Brazil
2298,1,mx,32,Male,2,Tablet,Standard,Mexico
2299,2,es,41,Male,1,Smartphone,Premium,Spain
2300,0,it,42,Female,2,Tablet,Basic,Italy
2301,2,es,40,Male,3,Laptop,Premium,Spain
2302,0,es,30,Female,1,Smartphone,Basic,Spain
2303,1,us,43,Male,3,Laptop,Standard,United States
2304,1,ca,31,Female,2,Tablet,Standard,Canada
2305,0,us,45,Male,1,Smartphone,Basic,United States
2306,2,us,33,Male,4,Smart TV,Premium,United States
2307,0,ca,41,Male,1,Smartphone,Basic,Canada
2308,1,gb,37,Male,4,Smart TV,Standard,United Kingdom
2309,2,au,40,Female,1,Smartphone,Premium,Australia
2310,0,de,36,Male,2,Tablet,Basic,Germany
2311,2,fr,28,Male,4,Smart TV,Premium,France
2312,0,br,38,Male,1,Smartphone,Basic,Brazil
2313,1,mx,36,Female,2,Tablet,Standard,Mexico
2314,1,es,47,Female,4,Smart TV,Standard,Spain
2315,0,it,35,Female,3,Laptop,Basic,Italy
2316,2,es,29,Female,2,Tablet,Premium,Spain
2317,0,es,49,Female,4,Smart TV,Basic,Spain
2318,1,us,34,Male,4,Smart TV,Standard,United States
2319,2,ca,37,Male,4,Smart TV,Premium,Canada
2320,0,us,50,Male,4,Smart TV,Basic,United States
2321,0,us,38,Male,4,Smart TV,Basic,United States
2322,0,ca,37,Female,4,Smart TV,Basic,Canada
2323,1,gb,34,Male,3,Laptop,Standard,United Kingdom
2324,2,au,30,Male,4,Smart TV,Premium,Australia
2325,0,de,35,Male,3,Laptop,Basic,Germany
2326,0,fr,39,Male,2,Tablet,Basic,France
2327,2,br,47,Female,2,Tablet,Premium,Brazil
2328,1,mx,40,Female,3,Laptop,Standard,Mexico
2329,1,es,33,Male,4,Smart TV,Standard,Spain
2330,0,it,32,Female,1,Smartphone,Basic,Italy
2331,2,es,32,Male,4,Smart TV,Premium,Spain
2332,1,es,30,Female,4,Smart TV,Standard,Spain
2333,0,us,49,Male,2,Tablet,Basic,United States
2334,1,ca,39,Female,1,Smartphone,Standard,Canada
2335,2,us,45,Male,3,Laptop,Premium,United States
2336,0,us,43,Male,1,Smartphone,Basic,United States
2337,2,ca,41,Male,1,Smartphone,Premium,Canada
2338,1,gb,38,Female,2,Tablet,Standard,United Kingdom
2339,0,au,34,Female,1,Smartphone,Basic,Australia
2340,1,de,38,Male,3,Laptop,Standard,Germany
2341,2,fr,48,Male,2,Tablet,Premium,France
2342,0,br,38,Female,4,Smart TV,Basic,Brazil
2343,1,mx,34,Female,3,Laptop,Standard,Mexico
2344,2,es,44,Female,2,Tablet,Premium,Spain
2345,0,it,39,Male,1,Smartphone,Basic,Italy
2346,2,es,43,Female,1,Smartphone,Premium,Spain
2347,0,es,49,Female,4,Smart TV,Basic,Spain
2348,1,us,48,Female,4,Smart TV,Standard,United States
2349,1,ca,47,Female,2,Tablet,Standard,Canada
2350,0,us,27,Female,3,Laptop,Basic,United States
2351,2,us,40,Female,1,Smartphone,Premium,United States
2352,0,ca,43,Female,4,Smart TV,Basic,Canada
2353,1,gb,30,Female,3,Laptop,Standard,United Kingdom
2354,2,au,43,Female,4,Smart TV,Premium,Australia
2355,0,de,49,Male,3,Laptop,Basic,Germany
2356,2,fr,47,Male,1,Smartphone,Premium,France
2357,0,br,33,Male,1,Smartphone,Basic,Brazil
2358,1,mx,48,Female,1,Smartphone,Standard,Mexico
2359,1,es,31,Male,3,Laptop,Standard,Spain
2360,0,it,30,Male,2,Tablet,Basic,Italy
2361,2,es,34,Female,1,Smartphone,Premium,Spain
2362,0,es,37,Male,1,Smartphone,Basic,Spain
2363,1,us,44,Female,4,Smart TV,Standard,United States
2364,2,ca,28,Female,4,Smart TV,Premium,Canada
2365,0,us,47,Male,1,Smartphone,Basic,United States
2366,2,us,43,Male,4,Smart TV,Premium,United States
2367,0,ca,51,Male,2,Tablet,Basic,Canada
2368,1,gb,50,Male,3,Laptop,Standard,United Kingdom
2369,1,au,40,Female,1,Smartphone,Standard,Australia
2370,0,de,31,Female,3,Laptop,Basic,Germany
2371,2,fr,29,Female,1,Smartphone,Premium,France
2372,0,br,38,Female,2,Tablet,Basic,Brazil
2373,1,mx,47,Male,2,Tablet,Standard,Mexico
2374,2,es,30,Male,2,Tablet,Premium,Spain
2375,0,it,42,Male,3,Laptop,Basic,Italy
2376,2,es,49,Male,4,Smart TV,Premium,Spain
2377,0,es,50,Female,2,Tablet,Basic,Spain
2378,1,us,51,Male,4,Smart TV,Standard,United States
2379,1,ca,47,Male,1,Smartphone,Standard,Canada
2380,0,us,36,Female,1,Smartphone,Basic,United States
2381,2,us,30,Female,3,Laptop,Premium,United States
2382,0,ca,34,Female,2,Tablet,Basic,Canada
2383,1,gb,35,Female,2,Tablet,Standard,United Kingdom
2384,2,au,30,Male,4,Smart TV,Premium,Australia
2385,0,de,30,Male,2,Tablet,Basic,Germany
2386,2,fr,41,Female,1,Smartphone,Premium,France
2387,0,br,39,Female,1,Smartphone,Basic,Brazil
2388,1,mx,30,Male,2,Tablet,Standard,Mexico
2389,1,es,36,Female,4,Smart TV,Standard,Spain
2390,0,it,33,Female,1,Smartphone,Basic,Italy
2391,2,es,35,Female,2,Tablet,Premium,Spain
2392,0,es,46,Male,2,Tablet,Basic,Spain
2393,1,us,51,Female,2,Tablet,Standard,United States
2394,2,ca,42,Female,1,Smartphone,Premium,Canada
2395,0,us,30,Female,4,Smart TV,Basic,United States
2396,0,us,45,Male,1,Smartphone,Basic,United States
2397,0,ca,27,Male,1,Smartphone,Basic,Canada
2398,1,gb,41,Male,4,Smart TV,Standard,United Kingdom
2399,2,au,35,Male,2,Tablet,Premium,Australia
2400,0,de,30,Male,3,Laptop,Basic,Germany
2401,0,fr,35,Female,3,Laptop,Basic,France
2402,2,br,47,Female,1,Smartphone,Premium,Brazil
2403,1,mx,41,Male,3,Laptop,Standard,Mexico
2404,1,es,48,Female,2,Tablet,Standard,Spain
2405,0,it,32,Female,4,Smart TV,Basic,Italy
2406,2,es,35,Female,4,Smart TV,Premium,Spain
2407,1,es,31,Female,1,Smartphone,Standard,Spain
2408,0,us,45,Female,1,Smartphone,Basic,United States
2409,1,ca,38,Female,3,Laptop,Standard,Canada
2410,2,us,34,Male,1,Smartphone,Premium,United States
2411,0,us,37,Female,1,Smartphone,Basic,United States
2412,2,ca,27,Female,4,Smart TV,Premium,Canada
2413,1,gb,44,Female,2,Tablet,Standard,United Kingdom
2414,0,au,46,Male,4,Smart TV,Basic,Australia
2415,1,de,37,Male,4,Smart TV,Standard,Germany
2416,2,fr,44,Male,2,Tablet,Premium,France
2417,0,br,29,Male,4,Smart TV,Basic,Brazil
2418,1,mx,28,Female,3,Laptop,Standard,Mexico
2419,2,es,50,Male,4,Smart TV,Premium,Spain
2420,0,it,39,Male,3,Laptop,Basic,Italy
2421,2,es,34,Female,4,Smart TV,Premium,Spain
2422,0,es,40,Male,4,Smart TV,Basic,Spain
2423,1,us,30,Male,3,Laptop,Standard,United States
2424,1,ca,41,Female,3,Laptop,Standard,Canada
2425,0,us,39,Male,2,Tablet,Basic,United States
2426,2,us,51,Male,1,Smartphone,Premium,United States
2427,0,ca,28,Female,1,Smartphone,Basic,Canada
2428,1,gb,30,Female,2,Tablet,Standard,United Kingdom
2429,2,au,30,Female,1,Smartphone,Premium,Australia
2430,0,de,44,Female,2,Tablet,Basic,Germany
2431,2,fr,29,Female,4,Smart TV,Premium,France
2432,0,br,28,Female,2,Tablet,Basic,Brazil
2433,1,mx,48,Male,2,Tablet,Standard,Mexico
2434,1,es,42,Female,4,Smart TV,Standard,Spain
2435,0,it,39,Male,1,Smartphone,Basic,Italy
2436,2,es,44,Female,4,Smart TV,Premium,Spain
2437,0,es,49,Male,4,Smart TV,Basic,Spain
2438,1,us,49,Female,4,Smart TV,Standard,United States
2439,2,ca,36,Female,3,Laptop,Premium,Canada
2440,0,us,50,Female,3,Laptop,Basic,United States
2441,2,us,49,Female,1,Smartphone,Premium,United States
2442,0,ca,36,Male,1,Smartphone,Basic,Canada
2443,1,gb,28,Female,3,Laptop,Standard,United Kingdom
2444,1,au,45,Female,1,Smartphone,Standard,Australia
2445,0,de,31,Female,1,Smartphone,Basic,Germany
2446,2,fr,46,Male,2,Tablet,Premium,France
2447,0,br,27,Male,2,Tablet,Basic,Brazil
2448,1,mx,43,Male,2,Tablet,Standard,Mexico
2449,2,es,51,Female,4,Smart TV,Premium,Spain
2450,0,it,47,Female,1,Smartphone,Basic,Italy
2451,2,es,48,Female,2,Tablet,Premium,Spain
2452,0,es,31,Female,2,Tablet,Basic,Spain
2453,1,us,48,Female,1,Smartphone,Standard,United States
2454,1,ca,36,Male,1,Smartphone,Standard,Canada
2455,0,us,38,Female,2,Tablet,Basic,United States
2456,2,us,39,Male,1,Smartphone,Premium,United States
2457,0,ca,48,Male,2,Tablet,Basic,Canada
2458,1,gb,30,Female,4,Smart TV,Standard,United Kingdom
2459,2,au,30,Male,4,Smart TV,Premium,Australia
2460,0,de,35,Female,4,Smart TV,Basic,Germany
2461,2,fr,41,Male,3,Laptop,Premium,France
2462,0,br,40,Female,4,Smart TV,Basic,Brazil
2463,1,mx,50,Male,4,Smart TV,Standard,Mexico
2464,1,es,42,Female,1,Smartphone,Standard,Spain
2465,0,it,30,Male,2,Tablet,Basic,Italy
2466,2,es,34,Male,3,Laptop,Premium,Spain
2467,0,es,40,Female,1,Smartphone,Basic,Spain
2468,1,us,47,Female,1,Smartphone,Standard,United States
2469,2,ca,36,Male,3,Laptop,Premium,Canada
2470,0,us,50,Female,2,Tablet,Basic,United States
2471,0,us,46,Male,1,Smartphone,Basic,United States
2472,0,ca,27,Female,2,Tablet,Basic,Canada
2473,1,gb,39,Female,3,Laptop,Standard,United Kingdom
2474,2,au,49,Male,4,Smart TV,Premium,Australia
2475,0,de,37,Female,2,Tablet,Basic,Germany
2476,0,fr,28,Male,2,Tablet,Basic,France
2477,2,br,40,Male,3,Laptop,Premium,Brazil
2478,1,mx,47,Male,2,Tablet,Standard,Mexico
2479,1,es,51,Female,3,Laptop,Standard,Spain
2480,0,it,47,Male,3,Laptop,Basic,Italy
2481,2,es,33,Female,3,Laptop,Premium,Spain
2482,1,es,37,Female,3,Laptop,Standard,Spain
2483,0,us,42,Male,3,Laptop,Basic,United States
2484,1,ca,50,Female,4,Smart TV,Standard,Canada
2485,2,us,47,Female,2,Tablet,Premium,United States
2486,0,us,40,Female,1,Smartphone,Basic,United States
2487,2,ca,35,Male,4,Smart TV,Premium,Canada
2488,1,gb,29,Female,1,Smartphone,Standard,United Kingdom
2489,0,au,48,Female,1,Smartphone,Basic,Australia
2490,1,de,35,Male,4,Smart TV,Standard,Germany
2491,2,fr,41,Female,1,Smartphone,Premium,France
2492,0,br,29,Female,3,Laptop,Basic,Brazil
2493,1,mx,33,Male,4,Smart TV,Standard,Mexico
2494,2,es,36,Male,4,Smart TV,Premium,Spain
2495,0,it,43,Female,3,Laptop,Basic,Italy
2496,2,es,28,Female,4,Smart TV,Premium,Spain
2497,0,es,33,Female,4,Smart TV,Basic,Spain
2498,1,us,38,Male,3,Laptop,Standard,United States
2499,1,ca,48,Female,2,Tablet,Standard,Canada
2500,0,us,35,Female,4,Smart TV,Basic,United States
